,小区名称,百度经度,百度纬度
522,明阳家在回廊,104.01584060814105,30.705692149000654
523,首开龙湖紫宸,104.03919295817843,30.70579189778465
524,千和馨城,104.02102419025582,30.697426533001124
525,德意馨苑,104.0158459979741,30.701653206072645
526,中南樾府,104.09775996217357,30.79602282702288
527,城市绿舟花园,104.0412067794707,30.712220855900686
528,康品,104.04400491130373,30.684641583815882
529,华侨城原岸,104.04996157514039,30.73362472333543
530,佳乐云锦阁,104.076646997942,30.729094860200814
531,恒大曹家巷广场公寓,104.04517468473883,30.701570919471557
532,抚琴西南路12号院,104.04389774345638,30.68237470197414
533,金房水韵天府,104.07385775933352,30.725706964687703
534,蓝光富丽碧蔓汀,104.09516799145507,30.69342862036998
535,华侨城纯水岸一期,104.03469496282887,30.72329584663474
536,凯丽豪景,104.03327330452878,30.69287445643695
537,华侨城纯水岸三期,104.03362292503326,30.725361137095557
538,中南樾府,104.09775996217357,30.79602282702288
539,水岸汇景,104.04138545243663,30.701488555170624
540,金牛万达a组团,104.0810619000319,30.692654435850304
541,中南樾府,104.09775996217357,30.79602282702288
542,阳曦芙蓉城,104.02292401657887,30.704715226415807
543,光荣北路87号院,104.05607634074681,30.694673264886582
544,天地芳苑,104.05258399841566,30.711400872089243
545,华侨城纯水岸一期,104.03469496282887,30.72329584663474
546,金牛万达a组团,104.0810619000319,30.692654435850304
547,华凌尚城,104.06907598927334,30.71061022218975
548,泰基花语廊,104.01663066783706,30.70451246618153
549,金牛万达d组团,104.08233560741448,30.693284451104617
550,汇融名城,104.05740358713781,30.697356042874134
551,欣园二期,104.05099220105198,30.70959321914408
552,佳乐云锦阁,104.076646997942,30.729094860200814
553,保利两河森林,103.97643185558776,30.724758031265644
554,曹家巷恒大雅苑,104.09413934181559,30.680658976142567
555,保利两河森林别墅,103.97643185558776,30.724758031265644
556,保利两河森林别墅,103.97643185558776,30.724758031265644
557,新绿苑,104.05740358713781,30.697356042874134
558,花牌坊街161号院,104.05442460304967,30.685295931437103
559,馨宁居,104.03798644404797,30.690834316693817
560,万福花园,104.07983202995818,30.684709055259585
561,保利梧桐语,103.99766600123262,30.711210079692872
562,万科锦西润园,104.00130476736189,30.71503183177756
563,德商新希望·国宾锦麟天玺,104.03150346301301,30.705772103287163
564,西西里二期,104.02586812305726,30.707751765602286
565,德商新希望·国宾锦麟天玺,104.03150346301301,30.705772103287163
566,书香门第,104.06818810410729,30.688360051186525
567,炎华置信花千集公寓,104.07305700980191,30.69215585521525
568,紫金花园,104.05740358713781,30.697356042874134
569,欣园二期,104.05099220105198,30.70959321914408
570,和谐家园,104.01552045205729,30.706561318367196
571,龙湖上城,104.07880104472437,30.688633885787453
572,绿杨新邨,104.02247109094074,30.69615125919485
573,恒大曹家巷广场,104.09733802807553,30.67911645045435
574,华侨城纯水岸三期,104.03362292503326,30.725361137095557
575,恒大曹家巷广场,104.09733802807553,30.67911645045435
576,润泽园二期,104.09723705853621,30.7001499894755
577,曹家巷恒大雅苑,104.09413934181559,30.680658976142567
578,高家庄赞城,104.05740358713781,30.697356042874134
579,首开龙湖紫宸,104.03919295817843,30.70579189778465
580,东原亲亲里,104.01047170559956,30.727194723049468
581,金璐天下,104.02974044861914,30.708199188595888
582,恒大曹家巷广场,104.09733802807553,30.67911645045435
583,华侨城原岸,104.04996157514039,30.73362472333543
584,新桥逸景A区,104.04990067002682,30.720748223565266
585,恒大曹家巷广场,104.09733802807553,30.67911645045435
586,中加水岸,104.05055445677696,30.72565124120615
587,中南樾府,104.09775996217357,30.79602282702288
588,欣园二期,104.05099220105198,30.70959321914408
589,尚锦城,104.08931759716025,30.695376242758922
590,禾嘉利好,104.09089951316331,30.70187747551522
591,华侨城纯水岸二期,104.03396994045177,30.720210284163198
592,华侨城原岸,104.04996157514039,30.73362472333543
593,绿杨新邨,104.02247109094074,30.69615125919485
594,金牛万达a组团,104.0810619000319,30.692654435850304
595,西城上域,104.01509115185407,30.730257942150192
596,绿地世纪城,104.08655387042825,30.726461867199223
597,华侨城纯水岸三期,104.03362292503326,30.725361137095557
598,金牛万达a组团,104.0810619000319,30.692654435850304
599,西线阳光,104.0006939196151,30.716045905069038
600,金房水韵天府,104.07385775933352,30.725706964687703
601,西锦国际一期,104.05314903258144,30.687181707180784
602,龙湖源著,103.98673991131476,30.71916055239091
603,尚锦城,104.08931759716025,30.695376242758922
604,中南樾府,104.09775996217357,30.79602282702288
605,黄忠二期惠民苑,104.02267204188333,30.69041755701243
606,西城上域,104.01509115185407,30.730257942150192
607,蓝色空间,104.04371296201299,30.715370555963908
608,保利国宾首府,104.00729987867437,30.72286386147507
609,禾嘉利好,104.09089951316331,30.70187747551522
610,育苗路8号院,104.02763764836949,30.70586378461162
611,育苗路8号院,104.02763764836949,30.70586378461162
612,中南樾府,104.09775996217357,30.79602282702288
613,中南樾府,104.09775996217357,30.79602282702288
614,金牛万达a组团,104.0810619000319,30.692654435850304
615,青羊北路3号院,104.04751980110316,30.676741350166683
616,福祥家园瑞福苑,104.0259789739572,30.704258860030016
617,抚琴街南四巷1号院,104.04484754073651,30.685393078377814
618,千和银杏,104.05740358713781,30.697356042874134
619,绿地世纪城,104.08655387042825,30.726461867199223
620,瑞安城中汇,104.09805469621138,30.698848590337068
621,远洋朗郡,103.98645101626275,30.72134421435084
622,白鸽岛尚,104.00222166779592,30.713962017411085
623,恒大曹家巷广场,104.09733802807553,30.67911645045435
624,保利公园里,104.05740358713781,30.697356042874134
625,华侨城纯水岸二期,104.03396994045177,30.720210284163198
626,华夏之家,104.02674900144036,30.693759735279915
627,海滨苑,104.11922353504568,30.768046624405173
628,中南樾府,104.09775996217357,30.79602282702288
629,中环西岸观邸,104.0182137516373,30.713031363081903
630,北星城,104.09719744326321,30.77554680711815
631,天羽揽月,104.03857860704015,30.712712966999685
632,旭辉江山和鸣,104.05740358713781,30.697356042874134
633,恒大曹家巷广场,104.09733802807553,30.67911645045435
634,华侨城原岸,104.04996157514039,30.73362472333543
635,荷花名都,104.08701218589943,30.69634844758842
636,中南樾府,104.09775996217357,30.79602282702288
637,居然小区,104.0080917349814,30.70830467889572
638,电建地产洺悦玺,103.9871550182909,30.734744836212062
639,恒大曹家巷广场,104.09733802807553,30.67911645045435
640,水岸汇景,104.04138545243663,30.701488555170624
641,恒大曹家巷广场,104.09733802807553,30.67911645045435
642,首开龙湖紫宸,104.03919295817843,30.70579189778465
643,阳曦芙蓉城,104.02292401657887,30.704715226415807
644,绿地世纪城,104.08655387042825,30.726461867199223
645,德商新希望·国宾锦麟天玺,104.03150346301301,30.705772103287163
646,营康西路184号院,104.03669938155737,30.69567789879897
647,华侨城天鹅堡,104.03539914451814,30.725155238699283
648,保利两河森林别墅,103.97643185558776,30.724758031265644
649,中环西岸观邸,104.0182137516373,30.713031363081903
650,电建地产洺悦玺,103.9871550182909,30.734744836212062
651,万科金域西岭,104.02046975609507,30.716481569070016
652,电建地产洺悦玺,103.9871550182909,30.734744836212062
653,城市绿舟花园,104.0412067794707,30.712220855900686
654,两河锦地,104.00052422970425,30.711763593929913
655,翠堤雅筑,104.05740358713781,30.697356042874134
656,水岸汇景,104.04138545243663,30.701488555170624
657,金府世家,104.05976918486779,30.72880011015177
658,恒大曹家巷广场,104.09733802807553,30.67911645045435
659,华凌尚城,104.06907598927334,30.71061022218975
660,恒大曹家巷广场,104.09733802807553,30.67911645045435
661,金沙御苑,104.02063459515614,30.693158991836178
662,华凌尚城,104.06907598927334,30.71061022218975
663,城市绿舟花园,104.0412067794707,30.712220855900686
664,碧桂园城市花园,104.10254101358932,30.772605045304726
665,檀香花园,104.01521080614799,30.70996914360457
666,恒大曹家巷广场,104.09733802807553,30.67911645045435
667,华侨城原岸,104.04996157514039,30.73362472333543
668,檀香花园,104.01521080614799,30.70996914360457
669,金牛万达b组团,104.0810619000319,30.692654435850304
670,恒大曹家巷广场,104.09733802807553,30.67911645045435
671,红旗巷5号院,104.09531780006836,30.700075024739494
672,万科国宾润园,104.01016744952332,30.723094600467807
673,青房天韵华庭,104.00934702710106,30.708564096047002
674,金牛万达d组团,104.08233560741448,30.693284451104617
675,香山苑,104.09396839427706,30.69670998446406
676,华欣园,104.09219918157514,30.682538454076838
677,阳曦芙蓉城,104.02292401657887,30.704715226415807
678,银沙新居,104.04716856364877,30.703524197944468
679,抚琴西路108号院,104.04121510227124,30.685546179283865
680,龙门镇,104.05740358713781,30.697356042874134
681,炎华置信花千集,104.07305700980191,30.69215585521525
682,青房尚瑞天韵,104.00934028980973,30.706790466640694
683,华侨城纯水岸二期,104.03396994045177,30.720210284163198
684,恒大曹家巷广场,104.09733802807553,30.67911645045435
685,上层建筑,104.02449569189913,30.695110889598713
686,西西里二期,104.02586812305726,30.707751765602286
687,华侨城东岸,104.05005993959374,30.733616963050707
688,北辰花园,104.09444198094191,30.684791899878483
689,飞大壹号广场,104.08840096621785,30.687229533773646
690,青房尚瑞天韵,104.00934028980973,30.706790466640694
691,尚锦城,104.08931759716025,30.695376242758922
692,保利梧桐语,103.99766600123262,30.711210079692872
693,金地嘉年华城,104.01480100546249,30.702326957091405
694,凯瑞花都,104.04524205765208,30.69133337004645
695,中环西岸观邸,104.0182137516373,30.713031363081903
696,绿地世纪城,104.08655387042825,30.726461867199223
697,翡翠海湾,104.01328474930406,30.709305394914598
698,卓越云际,104.05740358713781,30.697356042874134
699,华侨城原岸,104.04996157514039,30.73362472333543
700,保利梧桐语,103.99766600123262,30.711210079692872
701,华侨城纯水岸三期,104.03362292503326,30.725361137095557
702,恒大西锦城,104.01731643426338,30.714818304524716
703,龙湖北城天街一期,104.07253707057275,30.71549676223937
704,德商新希望·国宾锦麟天玺,104.03150346301301,30.705772103287163
705,恒大曹家巷广场,104.09733802807553,30.67911645045435
706,保利公园里,104.05740358713781,30.697356042874134
707,水岸汇景,104.04138545243663,30.701488555170624
708,东原亲亲里,104.01047170559956,30.727194723049468
709,保利公园里,104.05740358713781,30.697356042874134
710,炎华置信花千集,104.07305700980191,30.69215585521525
711,华侨城东岸,104.05005993959374,30.733616963050707
712,水岸汇景,104.04138545243663,30.701488555170624
713,华侨城纯水岸三期,104.03362292503326,30.725361137095557
714,燕宇康品,104.04400491130373,30.684641583815882
715,电建地产洺悦府,104.06079397179357,30.72195285222698
716,蓝光富丽碧蔓汀,104.09516799145507,30.69342862036998
717,营康路61号院,104.04497217433787,30.690917389848455
718,金沙国际花园,104.01587959460018,30.693468990830727
719,芙蓉华庭,104.09546775600376,30.699526773345493
720,锦汇花园,104.03668614682228,30.693921371731303
721,旭辉江山和鸣,104.05740358713781,30.697356042874134
722,一品荷花,104.08716705376935,30.702469935559943
723,保利梧桐语,103.99766600123262,30.711210079692872
724,芙蓉华庭,104.09546775600376,30.699526773345493
725,益民苑,104.02382600514144,30.69217309052819
726,外曹家巷23号院,104.09286825209524,30.679344428559666
727,保利梧桐语,103.99766600123262,30.711210079692872
728,凯瑞花都,104.04524205765208,30.69133337004645
729,荣光巷1号院,104.0427283293435,30.681524258022602
730,恒大曹家巷广场,104.09733802807553,30.67911645045435
731,纯溪公寓,104.08464982206928,30.68478110756576
732,成勘苑,104.05740358713781,30.697356042874134
733,恒大西锦城,104.01731643426338,30.714818304524716
734,沙河凤凰城,104.05740358713781,30.697356042874134
735,恒大曹家巷广场,104.09733802807553,30.67911645045435
736,金牛万达a组团,104.0810619000319,30.692654435850304
737,城市绿舟花园,104.0412067794707,30.712220855900686
738,华侨城东岸,104.05005993959374,30.733616963050707
739,檀香花园,104.01521080614799,30.70996914360457
740,欣园二期,104.05099220105198,30.70959321914408
741,阳曦芙蓉城,104.02292401657887,30.704715226415807
742,华侨城原岸,104.04996157514039,30.73362472333543
743,恒大西锦城,104.01731643426338,30.714818304524716
744,协和花苑,104.06255402177926,30.7103687412228
745,恒业星园,104.06918719949549,30.712246470578823
746,蓝光富丽碧蔓汀,104.09516799145507,30.69342862036998
747,星辉西路8号院,104.08251697529694,30.684953862065715
748,幸福枫景,104.0204603238872,30.701354256959327
749,天地芳苑,104.05258399841566,30.711400872089243
750,正成拉斐,104.00487598091681,30.724537152794277
751,马鞍东路社区,104.09926264763065,30.682784508747883
752,恒大曹家巷广场,104.09733802807553,30.67911645045435
